Term,Overlap,Adjusted.P.value,Odds.Ratio,Combined.Score,Genes,ko_symbol,type,gene_number,db
Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161),44/319,6.352333714576997e-5,2.5199659574468085,37.603921424404476,RNF10;ANAPC15;WDR26;ANAPC16;PSMD14;FAF2;SEL1L;DERL2;AUP1;UBR1;AMBRA1;UBE2J2;USP19;UBE2J1;ECPAS;BAG6;AMN1;ZNRF1;SHARPIN;MTA1;RNF216;CDC27;PCBP2;UBQLN1;TBL1X;BTRC;FBXW5;UBE2B;FBXW11;EDEM1;SGTA;UBE4A;ARMC8;FBXL12;SPSB3;JKAMP;DNAJC10;MDM2;PLAA;TRIP12;ANAPC5;RBCK1;RNF121;FBXL6,Trim71,rmats,1219,GO_Biological_Process_2023
Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),65/557,6.352333714576997e-5,2.0937865466176326,31.075591257306368,KDM5A;RNF10;ILK;MED16;MED12;PPP3CB;ING3;RUVBL2;BTRC;CDK5RAP2;MAP2K3;CHUK;PRMT2;FBXW11;ARID1A;ZFP90;HCFC1;JMJD6;MORF4L1;ILF3;CREB1;ELF2;IRF1;HDAC4;YAP1;ENY2;INO80E;KDM3A;USP16;MEAF6;WBP2;GATA4;MLLT1;HIF1A;RELA;MBTD1;TFPT;MTA1;DEAF1;EP400;OTX2;BRD8;TBL1X;DMAP1;MTA3;BRD4;SMAD2;NR1H2;HMGA1;NFKB1;KLF2;GATAD2A;MAD2L2;TFAP4;MRGBP;FUBP3;KANSL2;TADA3;HNRNPD;MMS19;QRICH1;TAF6;TCF3;OGT;TAF2,Trim71,rmats,1219,GO_Biological_Process_2023
Histone Acetylation (GO:0016573),16/60,6.352333714576997e-5,5.663719489155898,83.67119393602951,ENY2;NAA40;MEAF6;MBTD1;MORF4L1;ING3;MRGBP;RUVBL2;TADA3;EP400;TAF6;BRD8;DMAP1;MAP3K7;KAT14;TAF2,Trim71,rmats,1219,GO_Biological_Process_2023
Protein Deacetylation (GO:0006476),13/40,6.352333714576997e-5,7.487316503900252,110.59256563355713,HDAC4;HDAC5;SIRT7;HDAC6;GATAD2A;SIRT3;MORF4L1;MTA1;BRMS1L;MIER1;SUDS3;TBL1X;MTA3,Trim71,rmats,1219,GO_Biological_Process_2023
Non-Membrane-Bounded Organelle Assembly (GO:0140694),25/135,8.381259151276236e-5,3.5539439622354196,51.202105511602205,FMR1;AUP1;LIMD1;CENPA;FXR1;EIF4ENIF1;HAUS8;SH3PXD2B;UBAP2L;CENPT;TIA1;YTHDF3;CIRBP;PRRC2C;HAUS6;HAUS5;HAUS2;ATXN2L;CENPF;NCOR1;TUBGCP5;TUBGCP6;TUBGCP4;LSM14A;CCDC61,Trim71,rmats,1219,GO_Biological_Process_2023
Intracellular Protein Transport (GO:0006886),44/325,8.381259151276236e-5,2.465359279170137,35.496658255780325,RPAIN;IPO11;TSG101;FUT10;PDCD6;COX18;SNX13;RAB22A;HDAC6;ARFRP1;EIF4ENIF1;XPO4;XPO6;RAB24;ARFIP2;HEATR3;TLK1;ARFIP1;FAM53A;HOMER3;TMED1;RAB28;RAB6A;AP1M2;SEC31A;APPL1;CTSA;RANBP3;STRADA;STX8;SEC16A;ASPSCR1;HPS4;TSC2;TIMM44;TIMM21;FAM91A1;CAMSAP3;SEC23IP;CTTN;HGS;RAB3GAP2;PREB;ARHGEF2,Trim71,rmats,1219,GO_Biological_Process_2023
Histone Deacetylation (GO:0016575),12/36,1.0915194196223431e-4,7.7700911350455675,109.14646611469833,HDAC4;HDAC5;MORF4L1;MTA1;BRMS1L;MIER1;SUDS3;TBL1X;SIRT7;MTA3;HDAC6;GATAD2A,Trim71,rmats,1219,GO_Biological_Process_2023
Positive Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:1905168),12/36,1.0915194196223431e-4,7.7700911350455675,109.14646611469833,MBTD1;RAD51AP1;MORF4L1;ING3;MRGBP;MEAF6;RUVBL2;EP400;MMS19;BRD8;DMAP1;HDGFL2,Trim71,rmats,1219,GO_Biological_Process_2023
Positive Regulation Of DNA-templated Transcription (GO:0045893),118/1243,1.1030871588783416e-4,1.682032899384398,23.54111921515213,TCERG1;SMARCB1;PRDM5;RBPJ;GABPB1;RUVBL2;BTRC;CDK5RAP2;MEN1;GTF2I;MAP2K3;FBXW11;THOC1;HCFC1;JMJD6;THAP3;MORF4L1;ILF3;KMT2D;INO80E;ENY2;MEAF6;CTBP2;GATA4;HIF1A;BCL2L12;MBTD1;DEAF1;HLTF;EP400;OTX2;RPRD1B;DMAP1;LYAR;BPTF;SMAD2;POU2F1;HMGA1;NFKB1;CDK9;MLLT10;DAB2;MRGBP;FUBP3;TADA3;HNRNPD;MMS19;TCF3;OGT;KDM5A;RNF10;AKAP8L;ILK;MED16;CDC73;MED12;FLCN;PPP3CB;ING3;MLX;UBTF;GABPA;SS18;NCOA2;CHUK;PRMT2;ACTR6;ATRX;CKAP2;PEX2;SIRT7;PPRC1;ARID1A;ZFP90;GNL3;ELF2;CREB1;IRF1;ARHGEF2;YAP1;HDAC4;HDAC5;GTF2A2;KDM3A;USP16;ATF6B;UHRF1;WBP2;DOT1L;MLLT1;RELA;TFPT;SCAF8;MTA1;MAPK7;HSF1;NRIP1;BRD8;TBL1X;MTA3;BRD4;TCF7L2;PCGF5;NR1H2;IRX3;USF1;KLF2;GATAD2A;VEGFA;MAD2L2;TFAP4;TNIP1;KANSL2;CARM1;TAF6;QRICH1;AGRN;TAF2,Trim71,rmats,1219,GO_Biological_Process_2023
Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:0010569),17/71,1.1278284269682376e-4,4.904772909348616,68.34425059428851,MEAF6;MBTD1;RAD51AP1;MAD2L2;MORF4L1;ING3;MRGBP;PPP4R2;RUVBL2;FIGNL1;EP400;MMS19;KMT5A;TRAPPC13;BRD8;DMAP1;HDGFL2,Trim71,rmats,1219,GO_Biological_Process_2023
Ubiquitin-Dependent ERAD Pathway (GO:0030433),16/73,7.808523392719077e-4,4.368960639337329,52.25963397897555,EDEM1;FAF2;SEL1L;SGTA;UBE4A;DERL2;AUP1;UBE2J2;USP19;ECPAS;UBE2J1;BAG6;JKAMP;DNAJC10;UBQLN1;RNF121,Trim71,rmats,1219,GO_Biological_Process_2023
Protein Transport (GO:0015031),40/313,8.904471700053657e-4,2.300080468019399,27.12684059331317,TFRC;PDCD6;SEL1L;MIA2;SNX13;MIA3;RAB22A;HDAC6;SCAMP5;SCAMP4;ARFRP1;GOLGA4;RAB24;ARFIP2;TLK1;ARFIP1;TMED1;RAB28;RAB6A;SEC31A;RAB8B;MEN1;CTSA;TANGO6;STX8;ASPSCR1;TIMM44;TIMM21;FAM91A1;MCOLN1;SCAMP3;SCAMP2;CENPF;SEC23IP;CTTN;RAB13;RAB3GAP2;PREB;COPG2;ARHGEF2,Trim71,rmats,1219,GO_Biological_Process_2023
DNA Alkylation (GO:0006305),7/15,0.0013678780524621298,13.553114686468646,152.68043101084632,EHMT2;ATRX;DNMT3A;DNMT3B;EHMT1;BAZ2A;GATAD2A,Trim71,rmats,1219,GO_Biological_Process_2023
Regulation Of miRNA-mediated Gene Silencing (GO:0060964),7/15,0.0013678780524621298,13.553114686468646,152.68043101084632,FXR1;FMR1;DND1;LIMD1;PUM1;PUM2;EIF4G1,Trim71,rmats,1219,GO_Biological_Process_2023
"Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)",18/94,0.0013678780524621298,3.6887023971252026,41.545084258461344,RBM39;RBM25;TIA1;FMR1;CIRBP;LARP7;JMJD6;SRRM1;SRPK1;FXR1;SON;PCBP4;U2AF2;CWC22;TRA2A;RNPS1;RBM7;RBM5,Trim71,rmats,1219,GO_Biological_Process_2023
Negative Regulation Of DNA-templated Transcription (GO:0045892),96/1025,0.0016494569774389988,1.642716581661262,18.141926808305435,TCERG1;KDM5C;TCF25;EHMT2;PRDM5;EHMT1;OTUD7B;ARID4B;RBPJ;LIMD1;N4BP2L2;CDC73;ING4;FLCN;ZMYM5;MLX;DNMT3B;KMT5A;BTRC;MEN1;USP47;MORC3;TGIF2;KDM2A;NCOA5;PRMT2;ACTR6;FBXW11;DNMT3A;PEX2;SIRT7;ZFP90;FOXP1;HCFC1;NCOR2;ILF3;CREB1;NCOR1;BIN1;IRF1;ZMYND11;YAP1;HDAC4;HDAC5;CTBP2;UHRF1;BAZ2A;GATA4;HIF1A;RELA;HDAC6;DEDD2;SDCBP;PRDX5;MTA1;DEAF1;MIER1;HSF1;ZSCAN10;NRIP1;TBL1X;DMAP1;SUDS3;BRD7;PATZ1;LYAR;MTA3;BPTF;SMARCE1;SMAD2;KDM4A;TCF7L2;POU2F1;MTERF3;PHF12;NR1H2;IRX3;CBX1;HMGA1;LARP7;NFKB1;KLF2;NR2F6;GATAD2A;VEGFA;MAD2L2;CENPF;DAB2;DLG1;TFAP4;BRMS1L;MDM2;GTF2IRD1;TCF3;OGT;EZH2,Trim71,rmats,1219,GO_Biological_Process_2023
Regulation Of Organelle Organization (GO:0033043),18/100,0.003091732642497162,3.417700696573993,35.492137108684766,USP6NL;FIS1;INO80E;RAP1GDS1;SIRT7;MFF;PTK2;CAMSAP3;TJP1;TFPT;RHOT1;TMEM33;RUVBL2;PREB;NF2;DNM1L;MARK2;ATG5,Trim71,rmats,1219,GO_Biological_Process_2023
Epigenetic Regulation Of Gene Expression (GO:0040029),16/83,0.0034203027879054068,3.714891874790635,38.09231292873994,HDAC4;HDAC5;SMARCB1;SPHK2;WBP2;DNMT3A;GLMN;PPHLN1;SIRT7;HDAC6;MTA1;RBBP5;MTF2;BRD7;MEN1;EZH2,Trim71,rmats,1219,GO_Biological_Process_2023
Protein Secretion (GO:0009306),14/67,0.003983629586233726,4.105409848900024,41.351730365278065,TANGO6;SEL1L;MIA2;MIA3;NAGPA;CYB5R4;PORCN;RAB13;PREB;COPG2;CAMK2G;AP1M2;MEN1;RAB8B,Trim71,rmats,1219,GO_Biological_Process_2023
RNA Processing (GO:0006396),26/183,0.0044753267722650435,2.5852718351743986,25.666425199495784,TCERG1;PDCD7;AKAP8L;NOL9;DEDD2;RSRC1;U2AF2;EXOSC8;BCAS2;RBM5;RBM39;CPSF6;METTL3;THOC1;ZCRB1;LSM5;MAGOHB;SRRM1;SRPK1;SON;HNRNPD;LUC7L3;RNPS1;PPIG;HNRNPC;TARDBP,Trim71,rmats,1219,GO_Biological_Process_2023
mRNA Polyadenylation (GO:0006378),8/24,0.004936457354589707,7.747729149463254,75.74028784327614,SCAF8;PNPT1;CPSF1;PAPOLA;PEX2;TENT2;MTPAP;CDC73,Trim71,rmats,1219,GO_Biological_Process_2023
Stress Granule Assembly (GO:0034063),8/24,0.004936457354589707,7.747729149463254,75.74028784327614,ATXN2L;TIA1;YTHDF3;FMR1;CIRBP;PRRC2C;UBAP2L;LSM14A,Trim71,rmats,1219,GO_Biological_Process_2023
Regulation Of Embryonic Development (GO:0045995),13/62,0.0062798618126131585,4.120824449182658,39.09400393298678,INO80E;EHMT1;BAG6;TFPT;RPS6KA6;ZZZ3;RACGAP1;RUVBL2;TADA3;OTX2;TRIP12;CLASP1;KAT14,Trim71,rmats,1219,GO_Biological_Process_2023
Regulation Of mRNA Catabolic Process (GO:0061013),11/46,0.0062798618126131585,4.877152317880794,46.253993110184666,FXR1;PNPT1;YTHDF3;PCBP4;TTC5;FMR1;PRKCD;MAGOHB;PUM1;ZC3H14;PUM2,Trim71,rmats,1219,GO_Biological_Process_2023
RNA Polyadenylation (GO:0043631),8/25,0.00637021785990558,7.291591781221159,68.86786789427414,SCAF8;PNPT1;CPSF1;PAPOLA;PEX2;TENT2;MTPAP;CDC73,Trim71,rmats,1219,GO_Biological_Process_2023
Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507),49/456,0.006415136302146815,1.8906864906864906,17.765722765017237,EIF4A2;KDM5C;PRDM5;EHMT1;RBPJ;LIMD1;ING4;MLX;KMT5A;BTRC;MEN1;USP47;PRMT2;FBXW11;DNMT3A;FOXP1;NCOR2;ILF3;NCOR1;IRF1;ZMYND11;HDAC4;HDAC5;CTBP2;HDAC6;RELA;DEDD2;MTA1;DEAF1;ZSCAN10;DMAP1;SUDS3;BRD7;PATZ1;MTA3;SMARCE1;SMAD2;KDM4A;TCF7L2;POU2F1;MTERF3;NR1H2;PHF12;HMGA1;GATAD2A;CENPF;TFAP4;MDM2;EZH2,Trim71,rmats,1219,GO_Biological_Process_2023
ERAD Pathway (GO:0036503),16/89,0.006415136302146815,3.408465138523554,31.939834501311182,EDEM1;FAF2;SEL1L;SGTA;UBE4A;DERL2;AUP1;UBE2J2;USP19;ECPAS;UBE2J1;BAG6;JKAMP;DNAJC10;UBQLN1;RNF121,Trim71,rmats,1219,GO_Biological_Process_2023
Positive Regulation Of miRNA-mediated Gene Silencing (GO:2000637),5/9,0.006415136302146815,19.333813838550245,181.1034887861389,FXR1;FMR1;LIMD1;PUM1;PUM2,Trim71,rmats,1219,GO_Biological_Process_2023
mRNA 3'-End Processing (GO:0031124),10/40,0.007714880320525633,5.1698373311276535,47.243248071734754,SCAF8;CPSF6;CPSF1;CSTF2;PAPOLA;RPRD1B;PEX2;TENT2;MTPAP;CDC73,Trim71,rmats,1219,GO_Biological_Process_2023
Positive Regulation Of Stem Cell Population Maintenance (GO:1902459),10/40,0.007714880320525633,5.1698373311276535,47.243248071734754,SMARCE1;SS18;SMARCB1;PHF10;BRMS1L;ARID4B;BRD9;SUDS3;ARID1A;OGT,Trim71,rmats,1219,GO_Biological_Process_2023
Regulation Of Cell Cycle Process (GO:0010564),20/130,0.008103320695888656,2.8312988096140725,25.640563451466683,SMARCE1;SMARCB1;BORA;CDCA2;PHF10;KLHL13;CDC25C;PUM1;ARID1A;USP19;PUM2;FLCN;RACGAP1;BIN1;PRC1;RPRD1B;CEP85;ENTR1;KIF20B;BRD7,Trim71,rmats,1219,GO_Biological_Process_2023
DNA Methylation (GO:0006306),7/20,0.008103320695888656,8.3381568926123375,75.43166957443073,EHMT2;ATRX;DNMT3A;DNMT3B;EHMT1;BAZ2A;GATAD2A,Trim71,rmats,1219,GO_Biological_Process_2023
Mitotic Sister Chromatid Segregation (GO:0000070),18/111,0.008565956377486342,3.011683811877199,27.016077188742187,ABRAXAS1;NCAPH2;AKAP8L;SPICE1;NCAPG;KIF23;WAPL;EML3;EML4;WRAP73;ESPL1;PRC1;NUSAP1;KMT5A;LSM14A;CHMP7;CLASP1;CCDC61,Trim71,rmats,1219,GO_Biological_Process_2023
Regulation Of mRNA Stability (GO:0043488),14/74,0.008719138036097222,3.6250899031811894,32.38109929826819,ROCK1;YTHDF3;FMR1;METTL3;PRKCD;CIRBP;PUM1;PUM2;FXR1;EIF4ENIF1;PCBP4;DND1;IGF2BP1;ZC3H14,Trim71,rmats,1219,GO_Biological_Process_2023
Iron-Sulfur Cluster Assembly (GO:0016226),8/27,0.00918535537059827,6.523360424181842,57.63362473506038,NFU1;ISCA2;NFS1;FDX2;MMS19;CIAO3;NUBP1;NUBP2,Trim71,rmats,1219,GO_Biological_Process_2023
Metallo-Sulfur Cluster Assembly (GO:0031163),8/27,0.00918535537059827,6.523360424181842,57.63362473506038,NFU1;ISCA2;NFS1;FDX2;MMS19;CIAO3;NUBP1;NUBP2,Trim71,rmats,1219,GO_Biological_Process_2023
Establishment Of Mitotic Spindle Localization (GO:0040001),9/34,0.00918535537059827,5.580297520661157,49.23014689362978,GPSM1;ESPL1;SAPCD2;FBXW11;NUSAP1;CENPA;CLASP1;CDK5RAP2;ENKD1,Trim71,rmats,1219,GO_Biological_Process_2023
Positive Regulation Of Post-Transcriptional Gene Silencing By RNA (GO:1900370),5/10,0.009763326696294436,15.466227347611202,134.95267964565141,FXR1;FMR1;LIMD1;PUM1;PUM2,Trim71,rmats,1219,GO_Biological_Process_2023
Selective Autophagy (GO:0061912),12/58,0.009763326696294436,4.049205720255034,35.325564375594624,RETREG3;TAFAZZIN;UBA5;UBQLN1;ARFIP2;ATG4B;PEX2;AUP1;AMBRA1;ATG13;OGT;ATG5,Trim71,rmats,1219,GO_Biological_Process_2023
tRNA Processing (GO:0008033),11/50,0.010036105987744404,4.375997622686365,37.977086719424655,QTRT1;AARS2;ANKRD16;RPP21;ADAT1;ZBTB8OS;METTL6;TRMT1;TSEN2;FTSJ1;OSGEP,Trim71,rmats,1219,GO_Biological_Process_2023
Establishment Of Spindle Orientation (GO:0051294),9/35,0.010799248029127784,5.365384615384615,46.03516123428903,GPSM1;SAPCD2;FBXW11;MAP4;CENPA;CLASP1;LLGL1;CDK5RAP2;ENKD1,Trim71,rmats,1219,GO_Biological_Process_2023
Regulation Of Chromosome Segregation (GO:0051983),8/28,0.010799248029127784,6.196862097440132,53.00203644908265,CDCA2;NCAPH2;NCAPG;SMC5;SMC6;PUM1;RAD18;PUM2,Trim71,rmats,1219,GO_Biological_Process_2023
Regulation Of Multicellular Organismal Development (GO:2000026),12/59,0.010799248029127784,3.962840875037459,33.894276896029474,BAG6;TFPT;INO80E;ZZZ3;MEAF6;RACGAP1;RUVBL2;TADA3;EHMT1;TRIP12;KAT14;BLTP1,Trim71,rmats,1219,GO_Biological_Process_2023
DNA Repair-Dependent Chromatin Remodeling (GO:0140861),6/16,0.013129250128491208,9.284913437757625,77.4440866432426,HPF1;PARP2;USP3;TRIP12;SIRT7;HDGFL2,Trim71,rmats,1219,GO_Biological_Process_2023
Protein Modification Process (GO:0036211),67/711,0.013905297711093223,1.6379547856280192,13.540800459254951,PIGT;GPAA1;PDCD6;PRKAG2;ILK;PLOD2;NAGPA;CDC14B;ING4;PPP1CC;PPP3CB;PPP4R1;PPP4R2;TLK2;NEK1;TLK1;BTRC;SBF1;ILKAP;MORC3;TBP;CHUK;STRADA;FBXW11;PRKCD;ALG3;VRK1;PPP4R3A;UCHL3;ATG13;PRKAB1;ILF3;CREB1;ATG4B;ALG10B;CSNK1G2;MTMR2;MEAF6;ROCK1;PPM1M;FUT10;MTMR7;MAPK9;PORCN;RCE1;MAP4K5;MARK2;ATG5;MAP4K4;PAK4;B3GALNT2;PLK4;UBE2F;ATE1;PLK2;LIMK2;BRAF;PTPN13;PTK2;SRPK1;CDK9;ATG16L1;UBA3;MAN2B1;TAF6;TAF2;METAP2,Trim71,rmats,1219,GO_Biological_Process_2023
Positive Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress (GO:0036003),6/17,0.01858608635154227,8.440380723975117,67.17108505004258,MAPK7;ATF6B;RBPJ;HIF1A;KLF2;VEGFA,Trim71,rmats,1219,GO_Biological_Process_2023
Spindle Assembly (GO:0051225),14/81,0.01858608635154227,3.245135319254351,25.78094808413137,ABRAXAS1;SPICE1;HAUS6;HAUS5;HAUS2;WRAP73;NCOR1;HAUS8;TUBGCP5;TUBGCP6;TUBGCP4;LSM14A;CLASP1;CCDC61,Trim71,rmats,1219,GO_Biological_Process_2023
Golgi Vesicle Transport (GO:0048193),25/197,0.021022694864030245,2.2653237115811615,17.68210487761172,PITPNB;PDCD6;GOSR2;MIA2;MIA3;GOLGA4;TRAPPC11;TMED1;TRAPPC13;RAB6A;ATP9B;SEC31A;RAB8B;SEC16A;COG2;TRAPPC9;SCAMP3;SCAMP2;RER1;TRAPPC6B;RAB13;PREB;COPG2;SEC24C;COPE,Trim71,rmats,1219,GO_Biological_Process_2023
Regulation Of Stem Cell Population Maintenance (GO:2000036),11/56,0.024642412719957287,3.791317144959529,28.932233355152086,SMARCE1;SS18;SMARCB1;PHF10;BRMS1L;CNOT3;ARID4B;BRD9;SUDS3;ARID1A;OGT,Trim71,rmats,1219,GO_Biological_Process_2023
Regulation Of Establishment Or Maintenance Of Cell Polarity (GO:0032878),6/18,0.02489952837899599,7.736603462489695,58.841010726374165,PLEKHG3;KANK1;ROCK1;CYRIB;KIF20B;LLGL1,Trim71,rmats,1219,GO_Biological_Process_2023
Regulation Of Intracellular Estrogen Receptor Signaling Pathway (GO:0033146),7/25,0.027517117942990357,6.020397873120645,45.096019058172445,YAP1;KMT2D;WBP2;UBA5;CARM1;UFSP2;STRN3,Trim71,rmats,1219,GO_Biological_Process_2023
Double-Strand Break Repair (GO:0006302),22/168,0.027919891206718905,2.3458761057895883,17.50303160422955,MUS81;KDM2A;PSMD14;PARP2;CIB1;SMC5;SMC6;SAMHD1;RAD54B;MBTD1;RAD51AP1;MAD2L2;MORF4L1;HPF1;MTA1;RNF138;UBE2V2;RBBP8;SMARCAD1;AUNIP;AP5S1;NHEJ1,Trim71,rmats,1219,GO_Biological_Process_2023
tRNA Modification (GO:0006400),12/67,0.031548700271583914,3.384981547036228,24.792958865302914,QTRT1;CTU2;AARS2;ANKRD16;OSGEPL1;PUS1;METTL6;TRMT1;FTSJ1;DUS3L;TRMT61A;OSGEP,Trim71,rmats,1219,GO_Biological_Process_2023
Regulation Of Transcription Elongation By RNA Polymerase II (GO:0034243),13/77,0.03386512611709919,3.152479788557214,22.821298980550374,TCERG1;INTS13;SRCAP;MED8;LARP7;MED16;MED15;CDC73;CDK9;MED20;NELFB;ZMYND11;NELFE,Trim71,rmats,1219,GO_Biological_Process_2023
Regulation Of Cellular Response To Stress (GO:0080135),16/107,0.03428382621787478,2.7316324573182427,19.66580627104124,ENY2;INO80E;ABRAXAS1;SIRT7;USP19;CDK9;TFPT;RUVBL2;TADA3;HSF1;UBE2V2;USP1;TAF6;KMT5A;TAF2;EIF4G1,Trim71,rmats,1219,GO_Biological_Process_2023
Regulation Of Mitochondrion Organization (GO:0010821),10/50,0.03428382621787478,3.8753101736972706,27.89719178335366,FLCN;FIS1;RHOT1;RAP1GDS1;HTRA2;SIRT7;DNM1L;MFF;CYRIB;HDAC6,Trim71,rmats,1219,GO_Biological_Process_2023
Mitotic Cytokinesis (GO:0000281),11/59,0.03488611056526709,3.553790700883002,25.47176176418166,SON;ESPL1;ROCK1;RACGAP1;EXOC7;NUSAP1;CKAP2;EXOC6B;JTB;KIF23;CENPA,Trim71,rmats,1219,GO_Biological_Process_2023
Positive Regulation Of Mitochondrial Calcium Ion Concentration (GO:0051561),4/8,0.03517486045721285,15.45432098765432,110.43104782558355,FIS1;RAP1GDS1;MICU1;SLC25A23,Trim71,rmats,1219,GO_Biological_Process_2023
Positive Regulation Of Cell Cycle Process (GO:0090068),17/118,0.03520556122647836,2.615772392547075,18.653979899093258,PLK4;NCAPH2;CEP120;ATRX;NCAPG;WIZ;SMC5;KIF23;SMC6;USP19;CDC14B;RACGAP1;CSPP1;NUSAP1;KIF20B;RAD18;RHNO1,Trim71,rmats,1219,GO_Biological_Process_2023
Protein Localization (GO:0008104),37/351,0.03648939140209213,1.8409879616756657,13.038399569246106,CUTA;CCDC120;PDCD6;SNX13;RAB22A;HDAC6;ARFRP1;SH3PXD2B;NPHP1;RAB24;ARFIP2;TLK1;ARFIP1;TMED1;RAB28;RAB6A;SEC31A;CTSA;USP4;STX8;AKTIP;ASPSCR1;TSC2;TIMM44;TIMM21;FAM91A1;ATG13;TM9SF1;SEC23IP;BIN3;VANGL2;CTTN;HOOK2;HGS;RAB3GAP2;ATG4B;ARHGEF2,Trim71,rmats,1219,GO_Biological_Process_2023
protein-DNA Complex Organization (GO:0071824),11/60,0.03830375843365178,3.481078524124882,24.439557375297802,HDAC5;ZZZ3;ATRX;MTF2;CBX1;PWWP3A;EHMT1;LRWD1;HMGN2;SAFB;EZH2,Trim71,rmats,1219,GO_Biological_Process_2023
Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944),81/938,0.039644420598674304,1.4886646309827267,10.381023948388162,RNF10;TCERG1;SMARCB1;AKAP8L;PRDM5;RBPJ;MED16;GABPB1;MED15;CDC73;MED12;FLCN;PPP3CB;RUVBL2;MLX;GABPA;GTF2I;MEN1;SS18;NCOA2;TBP;CHUK;ATRX;MED8;CKAP2;PEX2;PPRC1;HCFC1;JMJD6;THAP3;CREB1;IRF1;MED20;ARHGEF2;YAP1;HDAC4;KMT2D;HDAC5;GTF2A2;USP16;CTBP2;ATF6B;UHRF1;WBP2;DOT1L;GATA4;HIF1A;RELA;BCL2L12;MAPK7;HLTF;HSF1;NRIP1;OTX2;RPRD1B;BRD8;TBL1X;BRD4;BPTF;SMAD2;TCF7L2;POU2F1;PCGF5;NR1H2;IRX3;HMGA1;LARP7;NFKB1;USF1;KLF2;VEGFA;CDK9;MLLT10;DAB2;TNIP1;FUBP3;TAF6;TCF3;AGRN;OGT;TAF2,Trim71,rmats,1219,GO_Biological_Process_2023
Ubiquitin-Dependent Protein Catabolic Process (GO:0006511),38/367,0.04202732243817548,1.8046012214675626,12.455026450254762,WDR26;TSG101;PSMD14;RNF13;UHRF1;USP33;OTUD7B;AMBRA1;BAG6;ZNRF1;RNF115;SHARPIN;MTA1;RNF216;PCBP2;TBL1X;BTRC;UBL7;ATE1;FBXW5;UBE2B;FBXW11;RNF25;UBE4A;ARMC8;USP28;CHFR;RNF146;SPSB3;RNF167;RNF149;TTC3;MDM2;PLAA;TRIP12;RBCK1;CHMP7;TRIM32,Trim71,rmats,1219,GO_Biological_Process_2023
Regulation Of Cellular Component Organization (GO:0051128),20/153,0.04202732243817548,2.338791097844695,16.100274513561295,SETD5;RAB4A;RAB4B;TFRC;MEAF6;ROCK1;PRDM5;TSC2;NUBP1;BLTP1;HCFC1;CAMSAP3;ING4;MAD2L2;TJP1;NCLN;TLK2;TLK1;ANKRA2;PAK4,Trim71,rmats,1219,GO_Biological_Process_2023
Response To UV (GO:0009411),15/100,0.04202732243817548,2.7402775063513776,18.80971035674798,USP47;UBE2B;METTL3;PRKCD;CIRBP;USP28;RELA;USF1;PRIMPOL;RUVBL2;POLD1;USP1;TRIM32;MEN1;RHNO1,Trim71,rmats,1219,GO_Biological_Process_2023
Establishment Of Spindle Localization (GO:0051293),5/14,0.04202732243817548,8.590518030386235,58.919940722804554,ESPL1;NUSAP1;MAP4;CLASP1;LLGL1,Trim71,rmats,1219,GO_Biological_Process_2023
Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122),68/763,0.04202732243817548,1.5374156973291915,10.535722754319663,TCERG1;TCF25;EHMT2;PRDM5;EHMT1;OTUD7B;ARID4B;RBPJ;N4BP2L2;CDC73;FLCN;ZMYM5;DNMT3B;MLX;KMT5A;MEN1;MORC3;TGIF2;NCOA5;DNMT3A;PEX2;SIRT7;ZFP90;HCFC1;NCOR2;NCOR1;BIN1;HDAC4;YAP1;HDAC5;CTBP2;UHRF1;GATA4;HDAC6;RELA;SDCBP;MTA1;DEAF1;MIER1;HSF1;NRIP1;TBL1X;DMAP1;SUDS3;PATZ1;LYAR;MTA3;BPTF;TCF7L2;NR1H2;IRX3;PHF12;CBX1;LARP7;NFKB1;KLF2;NR2F6;GATAD2A;VEGFA;MAD2L2;DAB2;DLG1;BRMS1L;MDM2;GTF2IRD1;TCF3;OGT;EZH2,Trim71,rmats,1219,GO_Biological_Process_2023
Mitotic Spindle Assembly (GO:0090307),9/44,0.045209630293330555,3.983801652892562,26.962018936091884,WRAP73;RACGAP1;ABRAXAS1;PRC1;SPICE1;KIF23;LSM14A;CLASP1;CCDC61,Trim71,rmats,1219,GO_Biological_Process_2023
