ko_symbol,event,database,term,overlap,adjusted_p_value,odds_ratio,combined_score,genes,gene_number
complex_genes,SE,GO_Biological_Process_2023,Anterograde Synaptic Vesicle Transport (GO:0048490),14/15,4.346728373424226e-9,69.84477075217261,1571.1491082613584,SNAPIN;AP3D1;DTNBP1;AP3B2;AP3M2;BLOC1S4;AP3M1;BLOC1S5;BLOC1S6;BLOC1S1;BLOC1S2;BLOC1S3;AP3S2;AP3S1,3351
complex_genes,SE,GO_Biological_Process_2023,Endosome To Lysosome Transport Via Multivesicular Body Sorting Pathway (GO:0032510),14/15,4.346728373424226e-9,69.84477075217261,1571.1491082613584,VCP;VPS4B;VPS4A;CHMP1B;CHMP2B;CHMP2A;CHMP4C;MVB12A;CHMP3;CHMP4A;CHMP6;CHMP7;UBXN6;CHMP5,3351
complex_genes,SE,GO_Biological_Process_2023,Regulation Of Telomere Maintenance In Response To DNA Damage (GO:1904505),14/15,4.346728373424226e-9,69.84477075217261,1571.1491082613584,INO80C;INO80B;INO80E;INO80D;ACTR5;MCRS1;ACTR8;INO80;UCHL5;YY1;TFPT;RUVBL2;RUVBL1;NFRKB,3351
complex_genes,SE,GO_Biological_Process_2023,Synaptic Vesicle Transport Along Microtubule (GO:0099517),14/15,4.346728373424226e-9,69.84477075217261,1571.1491082613584,SNAPIN;AP3D1;DTNBP1;AP3B2;AP3M2;BLOC1S4;AP3M1;BLOC1S5;BLOC1S6;BLOC1S1;BLOC1S2;BLOC1S3;AP3S2;AP3S1,3351
complex_genes,SE,GO_Biological_Process_2023,Positive Regulation Of Telomere Maintenance (GO:0032206),29/52,4.5883399920158165e-9,6.310420647593121,141.5747803514958,INO80C;INO80B;INO80E;INO80D;PNKP;AURKB;YY1;TFPT;SLX4;RUVBL2;RUVBL1;NBN;NFRKB;ACTR5;MCRS1;ACTL6A;TINF2;ACTR8;INO80;TERF1;TERF2;UCHL5;RAD50;ERCC1;HNRNPD;NABP2;POT1;TERF2IP;SLX1A,3351
complex_genes,SE,GO_Biological_Process_2023,Regulation Of Nucleic Acid-Templated Transcription (GO:1903506),129/452,4.618752560219587e-9,2.0236781569434594,45.376542816274416,RB1;ATF2;PHB1;TRRAP;JADE1;YEATS4;JADE3;JADE2;BACH1;RPL6;PPP2R1A;RUVBL2;MYB;RUVBL1;KAT7;HCFC2;FOXP3;HCFC1;SAP30;KAT6B;PSPC1;DDIT3;KAT6A;PPIE;ATF7;UBE2V1;ATF5;CLOCK;ATF4;KMT2D;NOTCH1;MEAF6;SRCAP;SUPT4H1;BAZ2A;HIF1A;TAF5L;ZNHIT1;MIER1;NKX2-1;MBIP;DMAP1;KAT14;BPTF;DR1;BRPF1;SMAD3;BRPF3;NONO;SMARCA5;NFATC2;TRIP4;SMARCA1;SMARCA2;ESR1;MLXIPL;TADA2A;MAFB;ZZZ3;YEATS2;TADA3;HNRNPD;EZH2;PHF19;LIN54;PHF1;RSF1;SGF29;CHD3;YBX1;BRCA2;ING4;ING5;ING2;ING3;VPS72;SUFU;WDR5;MLX;YAF2;NCOA2;PRMT5;BRD1;ACTR6;ACTR5;ACTL6A;MSL3;BAZ1A;ACTR8;TGFBR1;MED23;KAT2B;TAF6L;KAT2A;SFPQ;MTF2;IFNK;TERF2IP;PFDN5;CEBPA;CEBPB;NR1I2;TAF9;TGFBRAP1;CXXC1;RELA;PPP2CA;POLR2A;RBBP4;NFIL3;SAP30L;E2F1;PCGF1;ASCC2;RBBP7;VHL;RNF20;UTP4;NFYA;TAF12;ASCC1;NFYB;NFYC;TAF10;STAT3;RYBP;MYBBP1A;BMAL2;BMAL1,3351
complex_genes,SE,GO_Biological_Process_2023,DNA Replication Initiation (GO:0006270),17/21,4.682002296639475e-9,21.218131373725257,475.12483680562235,PRIM2;MCM7;PRIM1;ORC5;ORC4;POLA1;POLA2;CDC45;ORC6;ORC1;ORC3;ORC2;RPA4;MCM3;MCM5;TOPBP1;MCM2,3351
complex_genes,SE,GO_Biological_Process_2023,Anaphase-Promoting Complex-Dependent Catabolic Process (GO:0031145),17/21,4.682002296639475e-9,21.218131373725257,475.12483680562235,ANAPC13;ANAPC15;ANAPC16;ANAPC7;CUL3;ANAPC10;ANAPC11;FBXO31;CDC20;FZR1;CDC23;CDC26;CDC16;CDC27;ANAPC4;ANAPC5;ANAPC2,3351
complex_genes,SE,GO_Biological_Process_2023,snRNA Metabolic Process (GO:0016073),17/21,4.682002296639475e-9,21.218131373725257,475.12483680562235,INTS11;ZCCHC8;INTS12;INTS13;INTS14;INTS3;INTS10;INTS2;SNAPC3;INTS5;INTS4;INTS7;MTREX;INTS6;INTS9;RBM7;INTS8,3351
complex_genes,SE,GO_Biological_Process_2023,Regulation Of Telomere Maintenance (GO:0032204),24/38,4.683985555383024e-9,8.571428571428571,191.88372040460223,SMG1;SLF1;USP7;SLF2;XRCC5;NSMCE3;NSMCE2;TINF2;NSMCE1;SMC5;SMC6;TERF1;TERF2;RAD50;SLX4;EID3;NSMCE4A;ERCC4;MYC;ERCC1;HNRNPD;POT1;TERF2IP;NBN,3351
complex_genes,SE,GO_Cellular_Component_2023,Endopeptidase Complex (GO:1905369),13/14,5.5094426341305e-9,64.83642899940084,1346.8615642194875,FCN1;COLEC11;FCN2;COLEC10;FCN3;CFH;CRADD;PLAUR;CASP9;PIDD1;THBD;PLAU;MBL2,3351
complex_genes,SE,GO_Biological_Process_2023,DNA Duplex Unwinding (GO:0032508),25/41,5.819156795277902e-9,7.813909350571257,173.18684909503193,BLM;MCM7;DHX9;MCM8;DDX1;MCM9;CDC45;ASCC2;ASCC3;NBN;GINS1;GINS2;ASCC1;GINS3;GINS4;SUPV3L1;RAD50;RAD51;ERCC3;MCM3;MCM4;POT1;MCM5;MCM6;MCM2,3351
complex_genes,SE,GO_Biological_Process_2023,Positive Regulation Of DNA Biosynthetic Process (GO:2000573),33/65,7.021691384909674e-9,5.164641726943942,113.47022670850075,HSP90AB1;PCNA;PNKP;PDGFB;AURKB;MYC;FBXO4;USP1;CCT8;CCT7;CCT5;CCT4;CCT3;PDGFRB;RFC5;GINS1;CCT2;GINS2;HSP90AA1;RFC3;RFC4;RFC2;XRCC5;GINS3;GINS4;CCT6A;POLG2;DKC1;TCP1;POT1;CTNNB1;ATR;WRAP53,3351
complex_genes,SE,GO_Biological_Process_2023,Regulation Of T Cell Differentiation (GO:0045580),27/47,7.4431300061635305e-9,6.75365523465704,147.92939492879665,SMARCD1;SMARCD2;SMARCB1;SMARCD3;IFNA2;ACTB;IFNL1;ARID2;BRD7;SMARCE1;PBRM1;SMARCC1;XBP1;SMARCC2;ACTL6B;PHF10;IFNB1;ACTL6A;METTL3;FANCA;ARID1A;ARID1B;SMARCA2;SMARCA4;SOD1;IL4;KAT2A,3351
complex_genes,SE,GO_Biological_Process_2023,Regulation Of Embryonic Development (GO:0045995),32/62,7.4431300061635305e-9,5.341046499949784,116.9765728973161,CRB2;INO80C;INO80B;INO80E;INO80D;SGF29;YY1;BAG6;TFPT;NIPBL;RUVBL2;RUVBL1;NLRP5;WDR5;MBIP;NFRKB;KAT14;DR1;ACTR5;MCRS1;ACTR8;INO80;UCHL5;SEPTIN7;KAT2B;KAT2A;TADA2A;ZZZ3;YEATS2;TADA3;CDK1;WDPCP,3351
complex_genes,SE,GO_Biological_Process_2023,Receptor Signaling Pathway Via JAK-STAT (GO:0007259),23/36,7.808824848911867e-9,8.844027366863905,193.22441906067596,IL21;IFNAR2;STAT5A;STAT5B;CSF2;IFNB1;IL15;STAT1;STAT2;CTR9;STAT3;CSF2RB;TYK2;PKD2;CSF2RA;PKD1;IFNG;STAT4;STAT6;IFNL4;JAK2;JAK1;IFNAR1,3351
complex_genes,SE,GO_Biological_Process_2023,Mitotic Metaphase Plate Congression (GO:0007080),28/50,7.808824848911867e-9,6.36823242962274,139.09950090601242,BECN1;SEH1L;CUL3;VPS4B;MIS12;VPS4A;CDCA8;CCNB1;CDC23;CHMP1B;CHMP1A;NUF2;NUP62;CDT1;PDCD6IP;BOD1;NDC80;ZW10;CHMP2B;CHMP4C;CHMP2A;CHMP3;CHMP4A;CHMP6;CHMP7;KPNB1;MAD1L1;CHMP5,3351
complex_genes,SE,GO_Biological_Process_2023,Pattern Recognition Receptor Signaling Pathway (GO:0002221),30/56,7.934167032381372e-9,5.775484677923703,126.02950847448837,FCN1;FCN2;COLEC11;FCN3;COLEC10;LY96;BCL10;NLRC4;MEFV;PYCARD;TBK1;IRAK1;TIFA;CASP1;NLRP3;NLRP1;MAP3K7;MBL2;IRAK4;TICAM1;TLR1;MAVS;STING1;TRAF3;TRAF6;TLR10;TLR6;TLR4;NAIP;TLR2,3351
complex_genes,SE,GO_Cellular_Component_2023,Lytic Vacuole Membrane (GO:0098852),89/287,8.651291231806128e-9,2.2669041735565343,46.036707140492815,WDR41;PCSK9;TCIRG1;RPTOR;FLCN;AP1G1;CHMP1B;CHMP1A;AP1S2;AP1S1;VPS35;AP1S3;VPS39;UBXN6;AP2M1;VPS18;ATP6V0B;SEC13;SZT2;ANXA2;MIOS;SLC30A2;VPS33A;ATP6AP2;AP1B1;ATP11C;AP3B1;ATP11A;AP5B1;ITFG2;VAMP8;RRAGA;VAMP7;RRAGB;COL6A1;CHMP4C;CHMP3;CHMP4A;PHIP;DEPDC5;KPTN;CHMP6;UBA52;ATP6V0C;CHMP7;CHMP5;ATP6V1A;SEH1L;AHNAK;STX17;NPRL2;NPRL3;ATP10B;WDR24;GNAI1;AP3M1;NCSTN;BLOC1S1;MYO6;ATP6V0A2;VPS11;ATP6V1H;ATP6V0A4;FNIP1;ATP6V1D;AP1M2;ATP6V0A1;VPS16;AP1M1;HSPA8;WDR59;KICS2;AP3D1;HPS4;HPS6;MTOR;RMC1;CLCN7;OSTM1;CHMP2B;GNB1;VPS41;CHMP2A;LAMTOR2;LAMTOR1;LAMTOR4;LAMTOR3;TECPR1;LAMTOR5,3351
complex_genes,SE,GO_Biological_Process_2023,DNA Strand Elongation Involved In DNA Replication (GO:0006271),12/12,1.1273878404839657e-8,199788,4286315.406091295,POLD3;POLA1;RFC3;PCNA;RFC4;MCM7;POLD2;POLE3;MCM3;MCM4;LIG3;POLE,3351
complex_genes,SE,GO_Biological_Process_2023,Positive Regulation Of Histone H3-K4 Methylation (GO:0051571),12/12,1.1273878404839657e-8,199788,4286315.406091295,SMAD4;KANSL1;KANSL2;PHF20;KANSL3;MCRS1;WDR5;CTNNB1;KAT8;BRCA1;OGT;HCFC1,3351
complex_genes,SE,GO_Biological_Process_2023,Protein Heterotetramerization (GO:0051290),12/12,1.1273878404839657e-8,199788,4286315.406091295,NUDT21;CPSF7;CPSF6;KRT1;KRT10;FARSA;PKD2;GRIN2B;HSD17B8;PKD1;FARSB;GRIN1,3351
complex_genes,SE,GO_Biological_Process_2023,Protein Modification By Small Protein Conjugation (GO:0032446),108/364,1.16475266982557e-8,2.132530642923219,45.671323772329224,CCNF;FBXO25;KEAP1;SMC5;SMC6;FBXO24;FBXO4;TRIM27;BTRC;FBXO7;CDK5RAP3;FBXO9;SKP1;VPS18;USP7;FBXW5;ANAPC7;FBXW8;FBXW11;FBXW7;FBXO2;NSMCE3;NSMCE2;NSMCE1;FBXO10;FBXO11;KLHL41;RBX1;EID3;UBE2V2;CBLL1;UBA52;KLHL18;CUL7;VCP;ANAPC16;CUL3;MYCBP2;CUL2;CUL1;COPS7B;COPS7A;FBXO45;KLHL13;MEFV;ANAPC11;VCPIP1;DDRGK1;HLTF;VPS11;NAE1;BARD1;UBE2I;CBX4;KLHL25;KLHL21;KLHL24;FBXO32;KLHL20;CNOT4;COPS4;COPS3;COPS6;COPS5;COPS2;MDM2;UBA3;UBE2N;UBA2;FBXL3;MDM4;FBXL2;FBXL5;COPS8;SAE1;FBXL7;NFE2L2;FBH1;BRCA1;UFL1;ENC1;RACK1;ELOC;AKTIP;MSL2;RANGAP1;SIRT1;DDB1;NSMCE4A;GAN;GPS1;DCAF15;VHL;RPS27A;RANBP2;SLF1;SLF2;CRBN;FBXL17;KLHL2;KLHL3;FBXL15;KLHL9;CUL4A;KLHL7;KLHL8;TSPAN17;CUL4B,3351
complex_genes,SE,GO_Biological_Process_2023,Positive Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901992),32/63,1.217375668384323e-8,5.168443662587837,110.43469242198816,RB1;KLHL18;CUL3;VPS4B;PHB2;ANAPC11;CDC20;LSM10;RPTOR;CCNB1;CCND2;CDC23;LSM11;CCND1;FBXO5;RRM1;STIL;RRM2;ANAPC7;CPSF3;NSMCE2;RAD51B;RAD51C;TFDP1;RRM2B;CDK4;CENPJ;CDC16;CDK1;SASS6;ANAPC5;EIF4G1,3351
complex_genes,SE,GO_Biological_Process_2023,Cardiac Muscle Cell Action Potential (GO:0086001),20/29,1.4160095734104329e-8,11.101104106207679,235.4632371671129,HCN4;KCNH2;KCNE1;KCNE2;KCND3;KCNIP2;ATP1A1;CACNA1C;ATP1B1;SCN10A;KCNQ1;SCN5A;SCN3B;FGF12;SCN4B;KCNJ2;SCN1B;HCN2;SCN1A;SCN2B,3351
complex_genes,SE,GO_Cellular_Component_2023,TRAPPIII Protein Complex (GO:1990072),11/11,1.6019259772751443e-8,183139,3601441.659665203,TRAPPC2;TRAPPC3;TRAPPC6A;TRAPPC2L;TRAPPC4;TRAPPC5;TRAPPC12;TRAPPC11;TRAPPC2B;TRAPPC8;TRAPPC13,3351
complex_genes,SE,GO_Cellular_Component_2023,Transcription Factor TFIIH Holo Complex (GO:0005675),11/11,1.6019259772751443e-8,183139,3601441.659665203,CDK7;GTF2H2C;ERCC3;ERCC2;GTF2H1;MMS19;GTF2H2;GTF2H3;MNAT1;GTF2H4;GTF2H5,3351
complex_genes,SE,GO_Biological_Process_2023,Natural Killer Cell Activation Involved In Immune Response (GO:0002323),17/22,1.6026699490600506e-8,16.973485302939412,357.8320439480888,IFNA5;IFNA4;IFNA7;IFNA14;IFNA6;IFNA1;IFNA16;IFNB1;IFNA17;IFNA2;IFNA8;IFNW1;VAMP7;IFNE;IFNK;IFNA10;IFNA21,3351
complex_genes,SE,GO_Biological_Process_2023,Establishment Or Maintenance Of Epithelial Cell Apical/Basal Polarity (GO:0045197),24/40,1.9875999552539935e-8,7.4990982867448155,156.4420851758702,CRB2;CRB1;PATJ;PRKCI;PDCD6IP;PARD6G;LIN7A;SCRIB;LIN7C;SYNE4;LIN7B;PRKCZ;PARD6B;DLG1;PARD6A;DLG2;DLG3;DLG4;DLG5;PARD3;LLGL1;CRB3;LLGL2;PALS1,3351
complex_genes,SE,GO_Biological_Process_2023,Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900),46/112,2.061227842567536e-8,3.497079723100903,72.80916407146563,RB1;CSF1R;CCNK;BLM;TSG101;CCNT1;CAB39;CCNH;CCNF;ACTB;PYCARD;CCNB3;RPTOR;PPP2CA;CCNB2;CCND3;CCNB1;CCND2;CCND1;PDCD10;HRAS;CDK5RAP3;UVRAG;PIH1D1;GTF2H1;SNF8;SIRT1;CCNA2;CCNA1;CDK7;CCNE2;IFNG;CCNE1;HGS;CDC37;CALM3;CDK12;TAB1;CALM1;MNAT1;SOS1;CALM2;TELO2;CDK5R2;EZH2;CDK5R1,3351
complex_genes,SE,GO_Biological_Process_2023,Regulation Of Meiotic Cell Cycle (GO:0051445),16/20,2.0698794233222667e-8,19.964017991004496,415.4659470537494,ANAPC13;ANAPC15;ANAPC16;ANAPC7;METTL3;ANAPC10;ANAPC11;CDC20;FZR1;CDC23;CDC26;CDC16;CDC27;ANAPC4;ANAPC5;ANAPC2,3351
complex_genes,SE,GO_Biological_Process_2023,NIK/NF-kappaB Signaling (GO:0038061),21/32,2.0708020916583533e-8,9.53857493857494,198.35709268250562,CARD10;CHUK;AMFR;TRAF2;DICER1;MALT1;RELA;RELB;IRAK1;TRAF6;REL;CHI3L1;TAB3;TAB2;TLR6;BTRC;COPS8;MAP3K7;CARD14;BIRC2;BIRC3,3351
complex_genes,SE,GO_Biological_Process_2023,Protein Transmembrane Import Into Intracellular Organelle (GO:0044743),21/32,2.0708020916583533e-8,9.53857493857494,198.35709268250562,DNAJC19;TOMM40;PAM16;TIMM23;PEX10;PEX2;TIMM44;PEX1;TIMM21;DNAJC15;PEX12;TOMM20;PEX14;PEX26;TIMM50;GRPEL1;PEX6;GRPEL2;TIMM17A;TIMM17B;ROMO1,3351
complex_genes,SE,GO_Biological_Process_2023,Vesicle Budding From Membrane (GO:0006900),21/32,2.0708020916583533e-8,9.53857493857494,198.35709268250562,TRAPPC2;TRAPPC3;SEC13;TRAPPC1;TRAPPC2L;TRAPPC10;TRAPPC4;VPS4A;TRAPPC5;TRAPPC2B;TRAPPC9;VAPA;TRAPPC6B;CHMP4C;CHMP4A;TRAPPC13;CHMP6;CHMP7;AP2M1;S100A10;CHMP5,3351
complex_genes,SE,GO_Biological_Process_2023,Protein Transport To Vacuole Involved In Ubiquitin-Dependent Protein Catabolic Process Via The Multivesicular Body Sorting Pathway (GO:0043328),13/14,2.1064523315733934e-8,64.83642899940084,1346.8615642194875,TSG101;VPS37C;VPS37D;VPS37A;SNF8;STAM;VPS37B;MVB12A;UBAP1;STAM2;VPS25;VPS36;VPS28,3351
complex_genes,SE,GO_Biological_Process_2023,Lysosomal Transport (GO:0007041),44/105,2.15570097671102e-8,3.6181175549133235,75.05847612506324,BECN1;TSG101;TGFBRAP1;VPS4A;PIK3R4;PCSK9;AP4M1;AP3M1;VPS51;AP1G1;CHMP1B;FHIP1B;VPS53;CHMP1A;VPS52;VPS11;VPS54;VPS35;VPS39;VPS16;VPS18;SNAPIN;SLC30A2;VPS33A;AKTIP;VPS33B;HOOK3;ATG14;VAMP7;HOOK2;BIN1;HGS;HOOK1;CHMP2B;VPS41;CHMP4C;CHMP2A;CHMP3;CHMP4A;PIK3C3;VIPAS39;CHMP6;CHMP7;CHMP5,3351
complex_genes,SE,GO_Biological_Process_2023,Regulation Of Histone Modification (GO:0031056),15/18,2.408914104882238e-8,24.94904076738609,514.6787339965882,NFYA;NFYB;NFYC;SGF29;FLCN;KAT2B;KAT2A;TADA2A;ZZZ3;YEATS2;TADA3;MBIP;UBE2N;WDR5;KAT14,3351
complex_genes,SE,GO_Biological_Process_2023,Cellular Response To Ionizing Radiation (GO:0071479),28/52,2.415496080411881e-8,5.836844217072926,120.36495397350143,YAP1;BLM;KDM1A;BRCA1;BRCA2;TANK;BABAM2;NIPBL;FIGNL1;SWI5;TNKS1BP1;HRAS;BARD1;XRCC6;XRCC5;HUS1;LIG4;INO80;SIRT1;SPIDR;RAD51;ERCC4;MDM2;INTS7;RPL26;CLOCK;ATR;RAD9A,3351
complex_genes,SE,GO_Biological_Process_2023,Late Endosome To Lysosome Transport (GO:1902774),14/16,2.4821391243864954e-8,34.920287683548096,718.822102946516,VPS4B;VPS4A;CHMP1B;CHMP1A;CHMP2B;VPS41;CHMP2A;CHMP4C;CHMP3;CHMP4A;CHMP6;CHMP7;VPS39;CHMP5,3351
complex_genes,SE,GO_Biological_Process_2023,Tail-Anchored Membrane Protein Insertion Into ER Membrane (GO:0071816),14/16,2.4821391243864954e-8,34.920287683548096,718.822102946516,UBL4A;MMGT1;EMC10;EMC1;EMC2;EMC3;EMC4;GET1;EMC6;EMC7;GET3;EMC8;EMC9;GET4,3351
complex_genes,SE,GO_Biological_Process_2023,Response To Exogenous dsRNA (GO:0043330),22/35,2.6896442057265836e-8,8.45696328303718,173.36392770081736,IFNA5;IFNA4;IFNA7;IFNA6;IFNA14;TICAM2;IFNA1;DHX9;IFNA16;IFNB1;IFNA17;IFNA2;SLC3A2;TICAM1;IFNA8;IFNW1;MAVS;STING1;IFNE;IFNK;IFNA21;IFNA10,3351
complex_genes,SE,GO_Cellular_Component_2023,CatSper Complex (GO:0036128),12/13,2.904428163892709e-8,59.83108715184187,1140.1888881258694,CATSPER1;CATSPER3;CATSPER2;CATSPERB;CATSPERE;CATSPER4;CATSPERD;CATSPERG;TMEM249;CATSPERZ;TMEM262;EFCAB9,3351
complex_genes,SE,GO_Molecular_Function_2023,Histone Acetyltransferase Activity (GO:0004402),19/27,3.0927267871172114e-8,11.861457082833134,246.12765846999477,ATF2;SRCAP;TAF10;USP22;TAF9;BAZ1A;BRCA2;KAT2B;KAT2A;MCM3AP;ING3;TADA2A;KAT5;KAT6B;KAT6A;KAT7;CLOCK;KAT14;TAF1,3351
complex_genes,SE,GO_Molecular_Function_2023,snRNA Binding (GO:0017069),25/43,3.0927267871172114e-8,6.944862029798891,144.0078566261223,SF3B3;CCNT1;DDX21;HNRNPU;SNU13;PRPF8;EFTUD2;LSM10;LSM11;SNRNP70;SNRPB2;SNRPD3;RBM7;NCBP2;LSM4;LSM2;CDK9;LSM8;PRPF4;LSM7;DDX39B;GEMIN5;PRPF31;SNRPA1;SNRPA,3351
complex_genes,SE,GO_Biological_Process_2023,Late Endosome To Vacuole Transport Via Multivesicular Body Sorting Pathway (GO:0032511),18/25,3.207531620634966e-8,12.83939822553684,260.8180736707891,TSG101;VPS37C;VPS37D;VPS37A;SNF8;STAM;VPS37B;HGS;MVB12A;CHMP4C;UBAP1;CHMP6;VPS36;CHMP7;STAM2;VPS25;VPS28;CHMP5,3351
complex_genes,SE,GO_Biological_Process_2023,Mismatch Repair (GO:0006298),18/25,3.207531620634966e-8,12.83939822553684,260.8180736707891,RNASEH2C;RNASEH2B;PCNA;RNASEH2A;MCM8;MCM9;RPA1;RPA2;XPC;MLH1;MLH3;POLD3;MSH6;MSH2;MSH3;RPA3;PMS2;PMS1,3351
complex_genes,SE,GO_Biological_Process_2023,Maturation Of SSU-rRNA (GO:0030490),23/38,3.2448248131518396e-8,7.663902243589743,155.52240109898545,NOP14;UTP6;UTP4;RPS8;UTP3;MRPS11;WDR3;HEATR1;NGDN;NAT10;SNU13;PWP2;WDR46;WDR43;RPS14;RPS28;RPS16;LSM6;RPS19;MPHOSPH10;RIOK1;NOL11;DCAF13,3351
complex_genes,SE,GO_Biological_Process_2023,Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0033209),23/38,3.2448248131518396e-8,7.663902243589743,155.52240109898545,CHUK;STAT1;TRADD;ILK;TRAF2;FOXO3;TNFRSF1B;COMMD7;RELA;TNFRSF1A;IKBKB;PYCARD;RRAGA;AIM2;TRAF3;TRAF6;TRAF5;RIPK1;JAK2;CARD14;BIRC2;BIRC3;LIMS1,3351
complex_genes,SE,GO_Biological_Process_2023,"Maturation Of SSU-rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)",20/30,3.257095475325407e-8,9.990393275292705,202.6488070863418,NOP14;UTP6;UTP4;RPS8;UTP3;MRPS11;HEATR1;NGDN;RPP40;PWP2;WDR46;WDR43;RPS14;TBL3;RPS16;RPS19;BMS1;UTP20;RPS21;DCAF13,3351
complex_genes,SE,GO_Cellular_Component_2023,TIM23 Mitochondrial Import Inner Membrane Translocase Complex (GO:0005744),13/15,3.265222169453338e-8,32.416267225883765,613.5308169280256,DNAJC19;HSPA9;PAM16;TIMM23;TIMM44;TIMM10;TIMM21;TIMM50;GRPEL1;GRPEL2;TIMM17A;TIMM17B;ROMO1,3351
complex_genes,SE,GO_Molecular_Function_2023,Ligand-Gated Monoatomic Anion Channel Activity (GO:0099095),15/18,3.308575107061598e-8,24.94904076738609,514.6787339965882,GABRA2;GABRB3;GABRA1;GABRB2;GABRB1;GABRA6;GABRA5;GABRA4;GABRA3;GABRG3;GABRG2;GLRA1;GLRA2;GLRA3;GLRB,3351
complex_genes,SE,GO_Biological_Process_2023,Regulation Of Gene Expression (GO:0010468),264/1127,4.262015263258301e-8,1.5643308142657824,31.30347541866504,RB1;ATF2;RPL5;PHB1;TRRAP;RBPJ;BACH1;RPL6;UXT;PPP2R1A;MYC;MYB;KAT8;VPS35;KAT7;CCNL2;ATXN7L3;MED1;DICER1;ATG14;HCFC2;PRKAB1;HCFC1;ACE2;DDIT3;ATF7;ATF5;CLOCK;ATF4;MEAF6;SRCAP;PDGFB;SUPT4H1;PIK3R3;BAZ2A;MEFV;CIAO3;HIF1A;ZNHIT1;TERT;PDCD10;MIER1;H3C1;NKX2-1;KAT14;FN1;SMARCA5;NFATC2;TRIP4;SNF8;SMARCA1;SMARCA2;TADA2B;TADA2A;ZZZ3;HNRNPD;REL;EZH2;LIN54;PHF20;PHF1;IFNA2;PRKAG1;RSF1;BRCA1;SGF29;BMI1;BRCA2;CD3E;ING4;ING5;ING2;ING3;SUFU;CHMP1A;MLX;RACK1;HRAS;IL10;NCOA2;PRMT5;BRD1;IFNGR1;ACTL6A;IL13;BAZ1A;MED26;SIRT1;TERF2;MED23;SLC7A5;IL1A;KAT2B;TAF6L;KAT2A;MTF2;PPARG;TLR6;TLR4;TLR2;YAP1;SF3B5;RAMP2;RAMP3;SF3B3;AHNAK;NR1I2;RPL11;RELA;PPP2CA;NFIL3;RPS3;PCGF1;RPL17;IL33;UTP4;NFYA;IL37;NFYB;MCRS1;NFYC;STAT3;VEGFA;NUDT21;PER1;RYBP;MYBBP1A;BMAL2;BMAL1;LIMS1;LAMTOR5;CSF2;CSF1;JADE1;TNC;JADE3;YEATS4;JADE2;YY1;RUVBL2;RUVBL1;RPS7;FBXW7;TRAPPC2B;TICAM1;ATP1B1;FOXP3;SUPT7L;FOXP1;SAP30;MYCN;PSPC1;KAT6B;HGS;KAT6A;PPIE;UBE2V1;KMT2D;ENY2;NOTCH1;TAF5L;CALCR;ATXN7;DDRGK1;MBIP;RIPK1;DMAP1;BPTF;DR1;BRPF1;SMAD3;BRPF3;NONO;COQ7;ESR1;IL4;MLXIPL;IL6;CDK6;CNOT7;MAFB;YEATS2;CDK4;CDK3;CDK2;TADA3;MDM2;OGT;MYD88;NFE2L2;PHF19;GSK3B;GSK3A;CXCL8;PIK3CD;CHD4;PIK3CB;CHD3;YBX1;FLCN;CASP8;SNRNP70;VPS72;ITGAX;DNMT3B;WDR5;ITGB8;EMILIN1;YAF2;KDM6A;ACTR6;ACTR5;MSL2;MSL3;ACTR8;TGFBR1;MSL1;TAPBP;RBL2;SFPQ;RBL1;IFNG;TRAF3;MYOD1;IFNK;TERF2IP;SMCR8;PFDN5;MCM2;CEBPA;PRKAA1;CEBPB;PRKAA2;HDAC1;TAF9;TGFBRAP1;LEF1;CXXC1;RNF2;TTN;MTA1;POLR2A;RBBP4;SAP30L;E2F1;IGF2BP1;ASCC2;VHL;RBBP7;RNF20;TAF12;NOS2;ASCC1;TAF10;USP22;DTNBP1;HNRNPAB;MTOR;KANSL1;KANSL2;KANSL3;FAM98B;FAM98A;TAF1,3351
complex_genes,SE,GO_Biological_Process_2023,Positive Regulation Of Chromosome Organization (GO:2001252),21/33,4.4804372652431067e-08,8.743168168168168,174.479858925498,NCAPH2;NCAPG2;TINF2;NCAPG;LIG4;TERF1;SMC4;TERF2;AURKB;NCAPH;SMC2;RAD50;SLX4;KAT5;RAD21;CDK1;POT1;TERF2IP;NCAPD2;NBN;NCAPD3,3351
complex_genes,SE,GO_Molecular_Function_2023,General Transcription Initiation Factor Binding (GO:0140296),20/30,4.4978937516398485e-8,9.990393275292705,202.6488070863418,GTF2A1;GTF2A2;DR1;JUN;TBP;TAF12;TAF13;GTF2B;TAF11;BCL10;GTF2F1;ESR1;RELA;DRAP1;PSMC5;TAF1B;YEATS2;RUVBL2;RUVBL1;TAF1,3351
