go,symbol
GO:0005634,PSMA1
GO:0005634,PSMA2
GO:0005634,PSMA3
GO:0005634,PSMA4
GO:0005634,PSMA5
GO:0005634,PSMA6
GO:0005634,PSMA7
GO:0005634,PSMB1
GO:0005634,PSMB10
GO:0005634,PSMB2
GO:0005634,PSMB3
GO:0005634,PSMB4
GO:0005634,PSMB5
GO:0005634,PSMB6
GO:0005634,PSMB7
GO:0005634,PSMB8
GO:0005634,PSMB9
GO:0005634,PSME3
GO:0005634,PSME4
GO:0005634,RAD21
GO:0005634,RAD21L1
GO:0005634,RAD51
GO:0005634,RAMAC
GO:0005634,RB1
GO:0005634,RBBP4
GO:0005634,RBBP7
GO:0005634,RBBP8
GO:0005634,RBL1
GO:0005634,RBL2
GO:0005634,RBM26
GO:0005634,RBM27
GO:0005634,RBM42
GO:0005634,RBM7
GO:0005634,RBM8A
GO:0005634,RBMX2
GO:0005634,RBPJ
GO:0005634,RBX1
GO:0005634,REC8
GO:0005634,RFX5
GO:0005634,RFXANK
GO:0005634,RFXAP
GO:0005634,RMI1
GO:0005634,RMI2
GO:0005634,RNMT
GO:0005634,RNPS1
GO:0005634,RPP14
GO:0005634,RPP21
GO:0005634,RPP25
GO:0005634,RPP30
GO:0005634,RPP38
GO:0005634,RPP40
GO:0005634,RSF1
GO:0005634,RTCB
GO:0005634,RTF1
GO:0005634,RTRAF
GO:0005634,SAP130
GO:0005634,SAP18
GO:0005634,SAP30
GO:0005634,SAP30L
GO:0005634,SART1
GO:0005634,SENP3
GO:0005634,SF1
GO:0005634,SF3A1
GO:0005634,SF3A2
GO:0005634,SF3A3
GO:0005634,SF3B1
GO:0005634,SF3B2
GO:0005634,SF3B3
GO:0005634,SF3B4
GO:0005634,SF3B5
GO:0005634,SF3B6
GO:0005634,SIN3A
GO:0005634,SIN3B
GO:0005634,SINHCAF
GO:0005634,SKIC8
GO:0005634,SMAD3
GO:0005634,SMARCA1
GO:0005634,SMARCA5
GO:0005634,SMC1A
GO:0005634,SMC1B
GO:0005634,SMC3
GO:0005634,SNIP1
GO:0005634,SNRNP200
GO:0005634,SNRNP27
GO:0005634,SNRNP40
GO:0005634,SNRNP70
GO:0005634,SNRPA
GO:0005634,SNRPA1
GO:0005634,SNRPB
GO:0005634,SNRPB2
GO:0005634,SNRPC
GO:0005634,SNRPD1
GO:0005634,SNRPD2
GO:0005634,SNRPD3
GO:0005634,SNRPE
GO:0005634,SNRPF
GO:0005634,SNRPG
GO:0005634,SNU13
GO:0005634,SNW1
GO:0005634,SSRP1
GO:0005634,STAG1
GO:0005634,STAG2
GO:0005634,STAG3
GO:0005634,SUDS3
GO:0005634,SUPT16
GO:0005634,SUPT16H
GO:0005634,SUPT4H1
GO:0005634,SUPT5H
GO:0005634,SUZ12
GO:0005634,SYMPK
GO:0005634,TAF1
GO:0005634,TAF10
GO:0005634,TAF11
GO:0005634,TAF12
GO:0005634,TAF13
GO:0005634,TAF2
GO:0005634,TAF3
GO:0005634,TAF4
GO:0005634,TAF4B
GO:0005634,TAF5
GO:0005634,TAF6
GO:0005634,TAF7
GO:0005634,TAF8
GO:0005634,TAF9
GO:0005634,TBP
GO:0005634,TDP1
GO:0005634,TEAD1
GO:0005634,TELO2
GO:0005634,TENT4A
GO:0005634,TENT4B
GO:0005634,TET1
GO:0005634,TEX10
GO:0005634,TFDP1
GO:0005634,TFDP2
GO:0005634,THRAP3
GO:0005634,THUMPD2
GO:0005634,TIMELESS
GO:0005634,TIPIN
GO:0005634,TOP3A
GO:0005634,TOP3B
GO:0005634,TOPBP1
GO:0005634,TRMT112
GO:0005634,TRMT6
GO:0005634,TRMT61A
GO:0005634,TTI1
GO:0005634,TTI2
GO:0005634,TXNL4A
GO:0005634,U2AF2
GO:0005634,UBE2N
GO:0005634,UBE2V2
GO:0005634,UIMC1
GO:0005634,USP12
GO:0005634,USP39
GO:0005634,VIRMA
GO:0005634,WDR18
GO:0005634,WDR20
GO:0005634,WDR48
GO:0005634,WDR77
GO:0005634,WTAP
GO:0005634,XBP1
GO:0005634,XRCC1
GO:0005634,XRCC4
GO:0005634,YAP1
GO:0005634,ZBTB8OS
GO:0005634,ZC3H13
GO:0005634,ZC3H3
GO:0005634,ZCCHC7
GO:0005634,ZCCHC8
GO:0005634,ZFC3H1
GO:0005635,AAAS
GO:0005635,AHCTF1
GO:0005635,GLE1
GO:0005635,NDC1
GO:0005635,NUP107
GO:0005635,NUP133
GO:0005635,NUP153
GO:0005635,NUP155
GO:0005635,NUP160
GO:0005635,NUP188
GO:0005635,NUP205
GO:0005635,NUP210
GO:0005635,NUP214
GO:0005635,NUP35
GO:0005635,NUP37
GO:0005635,NUP42
GO:0005635,NUP43
GO:0005635,NUP50
GO:0005635,NUP54
GO:0005635,NUP58
GO:0005635,NUP62
GO:0005635,NUP85
GO:0005635,NUP88
GO:0005635,NUP93
GO:0005635,POM121
GO:0005635,RAE1
GO:0005635,RANBP2
GO:0005635,SEC13
GO:0005635,SEH1L
GO:0005635,TPR
GO:0005643,AAAS
GO:0005643,AHCTF1
GO:0005643,CHMP1A
GO:0005643,CHMP1B
GO:0005643,CHMP1B2
GO:0005643,CHMP2A
GO:0005643,CHMP2B
GO:0005643,CHMP3
GO:0005643,CHMP4A
GO:0005643,CHMP4B
GO:0005643,CHMP4C
GO:0005643,CHMP5
GO:0005643,CHMP6
GO:0005643,CHMP7
GO:0005643,GLE1
GO:0005643,NDC1
GO:0005643,NUP107
GO:0005643,NUP133
GO:0005643,NUP153
GO:0005643,NUP155
GO:0005643,NUP160
GO:0005643,NUP188
GO:0005643,NUP205
GO:0005643,NUP210
GO:0005643,NUP214
GO:0005643,NUP35
GO:0005643,NUP37
GO:0005643,NUP42
GO:0005643,NUP43
GO:0005643,NUP50
GO:0005643,NUP54
GO:0005643,NUP58
GO:0005643,NUP62
GO:0005643,NUP85
GO:0005643,NUP88
GO:0005643,NUP93
GO:0005643,POM121
GO:0005643,RAE1
GO:0005643,RANBP2
GO:0005643,RANGAP1
GO:0005643,RNF103-CHMP3
GO:0005643,SEC13
GO:0005643,SEH1L
GO:0005643,TPR
GO:0005643,UBE2I
GO:0005643,VPS4A
GO:0005643,VPS4B
GO:0005654,ING4
GO:0005654,ING5
GO:0005654,JADE1
GO:0005654,JADE2
GO:0005654,JADE3
GO:0005654,KAT7
GO:0005654,KPNA1
GO:0005654,KPNA2
GO:0005654,KPNA3
GO:0005654,KPNA4
GO:0005654,KPNA5
GO:0005654,KPNA6
GO:0005654,KPNA7
GO:0005654,KPNB1
GO:0005654,MEAF6
GO:0005654,SNUPN
GO:0005655,POP1
GO:0005655,POP4
GO:0005655,POP5
GO:0005655,POP7
GO:0005655,RPP14
GO:0005655,RPP21
GO:0005655,RPP25
GO:0005655,RPP30
GO:0005655,RPP38
GO:0005655,RPP40
GO:0005657,RAD51B
GO:0005657,RAD51C
GO:0005657,RAD51D
GO:0005657,XRCC2
GO:0005658,POLA1
GO:0005658,POLA2
GO:0005658,PRIM1
GO:0005658,PRIM2
GO:0005662,RPA1
GO:0005662,RPA2
GO:0005662,RPA3
GO:0005662,RPA4
GO:0005663,RFC1
GO:0005663,RFC2
GO:0005663,RFC3
GO:0005663,RFC4
GO:0005663,RFC5
GO:0005664,ORC1
GO:0005664,ORC2
GO:0005664,ORC3
GO:0005664,ORC4
GO:0005664,ORC5
GO:0005664,ORC6
GO:0005665,POLR2A
GO:0005665,POLR2B
GO:0005665,POLR2C
GO:0005665,POLR2D
GO:0005665,POLR2E
GO:0005665,POLR2F
GO:0005665,POLR2G
GO:0005665,POLR2H
GO:0005665,POLR2I
GO:0005665,POLR2J
GO:0005665,POLR2K
GO:0005665,POLR2L
GO:0005665,POLR2M
GO:0005666,CRCP
GO:0005666,POLR1C
GO:0005666,POLR1D
GO:0005666,POLR2E
GO:0005666,POLR2F
GO:0005666,POLR2H
GO:0005666,POLR2K
GO:0005666,POLR2L
GO:0005666,POLR3A
GO:0005666,POLR3B
GO:0005666,POLR3C
GO:0005666,POLR3D
GO:0005666,POLR3E
GO:0005666,POLR3F
GO:0005666,POLR3G
GO:0005666,POLR3GL
GO:0005666,POLR3H
GO:0005666,POLR3K
GO:0005667,ESR1
GO:0005667,FOXP1
GO:0005667,FOXP2
GO:0005667,FOXP3
GO:0005667,FOXP4
GO:0005667,NCOA1
GO:0005667,NCOA2
GO:0005667,NKX2-1
GO:0005667,NR1I2
GO:0005667,RARA
GO:0005667,RXRA
GO:0005667,SMAD3
GO:0005668,TAF1A
GO:0005668,TAF1B
GO:0005668,TAF1C
GO:0005668,TAF1D
GO:0005668,TBP
GO:0005669,TAF1
GO:0005669,TAF10
GO:0005669,TAF11
GO:0005669,TAF12
GO:0005669,TAF13
GO:0005669,TAF2
GO:0005669,TAF3
GO:0005669,TAF4
GO:0005669,TAF4B
GO:0005669,TAF5
GO:0005669,TAF6
GO:0005669,TAF7
GO:0005669,TAF8
GO:0005669,TAF9
GO:0005669,TBP
GO:0005672,GTF2A1
GO:0005672,GTF2A2
GO:0005673,GTF2E1
GO:0005673,GTF2E2
GO:0005674,GTF2F1
GO:0005674,GTF2F2
GO:0005675,CCNH
GO:0005675,CDK7
GO:0005675,ERCC2
GO:0005675,ERCC3
GO:0005675,GTF2H1
GO:0005675,GTF2H2
GO:0005675,GTF2H2C
GO:0005675,GTF2H3
GO:0005675,GTF2H4
GO:0005675,GTF2H5
GO:0005675,MNAT1
GO:0005680,ANAPC1
GO:0005680,ANAPC10
GO:0005680,ANAPC11
GO:0005680,ANAPC13
GO:0005680,ANAPC15
GO:0005680,ANAPC16
GO:0005680,ANAPC2
GO:0005680,ANAPC4
GO:0005680,ANAPC5
GO:0005680,ANAPC7
GO:0005680,CDC16
GO:0005680,CDC20
GO:0005680,CDC23
GO:0005680,CDC26
GO:0005680,CDC27
GO:0005680,FZR1
GO:0005681,AQR
GO:0005681,BCAS2
GO:0005681,BUD13
GO:0005681,CDC5L
GO:0005681,CTNNBL1
GO:0005681,CWC15
GO:0005681,DDX46
GO:0005681,HSPA8
GO:0005681,HTATSF1
GO:0005681,ISY1
GO:0005681,ISY1-RAB43
GO:0005681,LOC102724594
GO:0005681,PHF5A
GO:0005681,PLRG1
GO:0005681,PPIE
GO:0005681,PRPF19
GO:0005681,RBMX2
GO:0005681,SF1
GO:0005681,SF3A1
GO:0005681,SF3A2
GO:0005681,SF3A3
GO:0005681,SF3B1
GO:0005681,SF3B2
GO:0005681,SF3B3
GO:0005681,SF3B4
GO:0005681,SF3B5
GO:0005681,SF3B6
GO:0005681,SNIP1
GO:0005681,SNRNP70
GO:0005681,SNRPA
GO:0005681,SNRPA1
GO:0005681,SNRPB
GO:0005681,SNRPB2
GO:0005681,SNRPC
GO:0005681,SNRPD1
GO:0005681,SNRPD2
GO:0005681,SNRPD3
GO:0005681,SNRPE
GO:0005681,SNRPF
GO:0005681,SNRPG
GO:0005681,U2AF1
GO:0005681,U2AF2
GO:0005681,XAB2
GO:0005681,ZNF830
GO:0005682,SNRPB
GO:0005682,SNRPD1
GO:0005682,SNRPD2
GO:0005682,SNRPD3
GO:0005682,SNRPE
GO:0005682,SNRPF
GO:0005682,SNRPG
GO:0005683,LSM10
GO:0005683,LSM11
GO:0005683,SNRPB
GO:0005683,SNRPD3
GO:0005683,SNRPE
GO:0005683,SNRPF
GO:0005683,SNRPG
GO:0005684,PHF5A
GO:0005684,SF3A1
GO:0005684,SF3A2
GO:0005684,SF3A3
GO:0005684,SF3B1
GO:0005684,SF3B2
GO:0005684,SF3B3
GO:0005684,SF3B4
GO:0005684,SF3B5
GO:0005684,SF3B6
GO:0005685,SNRNP70
GO:0005685,SNRPA
GO:0005685,SNRPB
GO:0005685,SNRPC
GO:0005685,SNRPD1
GO:0005685,SNRPD2
GO:0005685,SNRPD3
GO:0005685,SNRPE
GO:0005685,SNRPF
GO:0005685,SNRPG
GO:0005686,BUD13
GO:0005686,DDX46
GO:0005686,HTATSF1
GO:0005686,PHF5A
GO:0005686,RBMX2
GO:0005686,SF3A1
GO:0005686,SF3A2
GO:0005686,SF3A3
GO:0005686,SF3B1
GO:0005686,SF3B2
GO:0005686,SF3B3
GO:0005686,SF3B4
GO:0005686,SF3B5
GO:0005686,SF3B6
GO:0005686,SNIP1
GO:0005686,SNRPA1
GO:0005686,SNRPB
GO:0005686,SNRPB2
GO:0005686,SNRPD1
GO:0005686,SNRPD2
GO:0005686,SNRPD3
GO:0005686,SNRPE
GO:0005686,SNRPF
GO:0005686,SNRPG
GO:0005687,SNRPB
GO:0005687,SNRPD1
GO:0005687,SNRPD2
GO:0005687,SNRPD3
GO:0005687,SNRPE
GO:0005687,SNRPF
GO:0005687,SNRPG
GO:0005697,DKC1
GO:0005697,GAR1
GO:0005697,NHP2
GO:0005697,NOP10
GO:0005697,TERT
GO:0005697,WRAP53
GO:0005721,BAZ1A
GO:0005721,BAZ1B
GO:0005721,CHRAC1
GO:0005721,POLE3
GO:0005721,SMARCA5
GO:0005730,AATF
GO:0005730,BAZ1B
GO:0005730,BAZ2A
GO:0005730,BMS1
GO:0005730,C1ORF131
GO:0005730,CASP1
GO:0005730,CASP2
GO:0005730,CRADD
GO:0005730,DCAF13
GO:0005730,DDX21
GO:0005730,DEK
GO:0005730,DNTTIP2
GO:0005730,EMG1
GO:0005730,ERCC6
GO:0005730,EXOSC1
GO:0005730,EXOSC10
GO:0005730,EXOSC2
GO:0005730,EXOSC3
GO:0005730,EXOSC4
GO:0005730,EXOSC5
GO:0005730,EXOSC6
GO:0005730,EXOSC7
GO:0005730,EXOSC8
GO:0005730,EXOSC9
GO:0005730,FBL
GO:0005730,FCF1
GO:0005730,FGF12
GO:0005730,IMP3
GO:0005730,IMP4
GO:0005730,KRR1
GO:0005730,MPHOSPH10
GO:0005730,MYBBP1A
GO:0005730,NAT10
GO:0005730,NGDN
GO:0005730,NLRP1
GO:0005730,NOC4L
GO:0005730,NOL6
GO:0005730,NOLC1
GO:0005730,NOP14
GO:0005730,NOP56
GO:0005730,NOP58
GO:0005730,PIDD1
GO:0005730,PNO1
GO:0005730,PYCARD
GO:0005730,RCL1
GO:0005730,RRP7A
GO:0005730,RRP8
GO:0005730,RRP9
GO:0005730,SF3B1
GO:0005730,SIRT1
GO:0005730,SMARCA5
GO:0005730,SNU13
GO:0005730,SUV39H1
GO:0005730,TCOF1
GO:0005730,UTP11
GO:0005730,UTP14A
GO:0005730,UTP20
GO:0005730,UTP3
GO:0005730,WDR46
GO:0005736,POLR1A
GO:0005736,POLR1B
GO:0005736,POLR1C
GO:0005736,POLR1D
GO:0005736,POLR1E
GO:0005736,POLR1F
GO:0005736,POLR1G
GO:0005736,POLR1H
GO:0005736,POLR2E
GO:0005736,POLR2F
GO:0005736,POLR2H
GO:0005736,POLR2K
GO:0005736,POLR2L
GO:0005737,ABRAXAS2
GO:0005737,AIM2
GO:0005737,AIMP1
GO:0005737,AIMP2
GO:0005737,ALKBH8
GO:0005737,BABAM1
GO:0005737,BABAM2
GO:0005737,BOLA2
GO:0005737,BOLA2B
GO:0005737,BRCC3
GO:0005737,BTF3
GO:0005737,C2ORF49
GO:0005737,CAB39
GO:0005737,CAB39L
GO:0005737,CASP1
GO:0005737,CENPJ
GO:0005737,CIAO1
GO:0005737,CIAO2A
GO:0005737,CIAO2B
GO:0005737,CIAO3
GO:0005737,COPS2
GO:0005737,COPS3
GO:0005737,COPS4
GO:0005737,COPS5
GO:0005737,COPS6
GO:0005737,COPS7A
GO:0005737,COPS7B
GO:0005737,COPS8
GO:0005737,DARS1
GO:0005737,DDX1
GO:0005737,DERL1
GO:0005737,DMWD
GO:0005737,EEF1E1
GO:0005737,EPRS1
GO:0005737,ETF1
GO:0005737,FAM98A
GO:0005737,FAM98B
GO:0005737,FARSA
GO:0005737,FARSB
GO:0005737,FAU
GO:0005737,FLCN
GO:0005737,FNIP1
GO:0005737,FNIP2
GO:0005737,FRAT1
GO:0005737,FRAT2
GO:0005737,GLRX3
GO:0005737,GM15501
GO:0005737,GPS1
GO:0005737,GSK3B
GO:0005737,GSPT1
GO:0005737,GSPT2
GO:0005737,HPS1
GO:0005737,HPS4
GO:0005737,IARS1
GO:0005737,IL37
GO:0005737,KARS1
GO:0005737,LARS1
GO:0005737,LDHAL6B
GO:0005737,LOC124907841
GO:0005737,MARS1
GO:0005737,MDH1
GO:0005737,ME1
GO:0005737,METTL5
GO:0005737,MIF4GD
GO:0005737,MMS19
GO:0005737,MRAS
GO:0005737,N6AMT1
GO:0005737,NAA10
GO:0005737,NAA11
GO:0005737,NAA15
GO:0005737,NAA16
GO:0005737,NAA20
GO:0005737,NAA25
GO:0005737,NAA30
GO:0005737,NAA35
GO:0005737,NAA38
GO:0005737,NACA
GO:0005737,NAIP
GO:0005737,NCBP1
GO:0005737,NCBP2
GO:0005737,NCBP3
GO:0005737,NLRC4
GO:0005737,NLRP1
GO:0005737,NLRP1A
GO:0005737,NLRP1B
GO:0005737,NLRP3
GO:0005737,NSFL1C
GO:0005737,NUBP1
GO:0005737,NUBP2
GO:0005737,PAFAH1B1
GO:0005737,PAFAH1B2
GO:0005737,PAFAH1B3
GO:0005737,PC
GO:0005737,PEG12
GO:0005737,PPP1CA
GO:0005737,PPP1CC
GO:0005737,PRMT5
GO:0005737,PSMA1
GO:0005737,PSMA2
GO:0005737,PSMA3
GO:0005737,PSMA4
GO:0005737,PSMA5
GO:0005737,PSMA6
GO:0005737,PSMA7
GO:0005737,PSMB1
GO:0005737,PSMB2
GO:0005737,PSMB3
GO:0005737,PSMB4
GO:0005737,PSMB5
GO:0005737,PSMB6
GO:0005737,PSMB7
GO:0005737,PSME1
GO:0005737,PSME2
GO:0005737,PYCARD
GO:0005737,QARS1
GO:0005737,RACK1
GO:0005737,RARS1
GO:0005737,RIOK1
GO:0005737,RPL10
GO:0005737,RPL10A
GO:0005737,RPL10L
GO:0005737,RPL11
GO:0005737,RPL12
GO:0005737,RPL13
GO:0005737,RPL13A
GO:0005737,RPL14
GO:0005737,RPL15
GO:0005737,RPL17
GO:0005737,RPL18
GO:0005737,RPL18A
GO:0005737,RPL19
GO:0005737,RPL21
GO:0005737,RPL23
GO:0005737,RPL23A
GO:0005737,RPL24
GO:0005737,RPL26
GO:0005737,RPL27
GO:0005737,RPL27A
GO:0005737,RPL28
GO:0005737,RPL29
GO:0005737,RPL3
GO:0005737,RPL30
GO:0005737,RPL31
GO:0005737,RPL32
GO:0005737,RPL34
GO:0005737,RPL34-PS1
GO:0005737,RPL35
GO:0005737,RPL35A
GO:0005737,RPL36
GO:0005737,RPL36A
GO:0005737,RPL36AL
GO:0005737,RPL37
GO:0005737,RPL37A
GO:0005737,RPL37RT
GO:0005737,RPL38
GO:0005737,RPL39
GO:0005737,RPL39L
GO:0005737,RPL3L
GO:0005737,RPL4
GO:0005737,RPL41
GO:0005737,RPL5
GO:0005737,RPL6
GO:0005737,RPL7
GO:0005737,RPL7A
GO:0005737,RPL8
GO:0005737,RPL9
GO:0005737,RPLP0
GO:0005737,RPLP1
GO:0005737,RPLP2
GO:0005737,RPS10
GO:0005737,RPS11
GO:0005737,RPS12
GO:0005737,RPS13
GO:0005737,RPS14
GO:0005737,RPS15
GO:0005737,RPS15A
GO:0005737,RPS16
GO:0005737,RPS17
GO:0005737,RPS18
GO:0005737,RPS19
GO:0005737,RPS2
GO:0005737,RPS20
GO:0005737,RPS21
GO:0005737,RPS23
GO:0005737,RPS24
GO:0005737,RPS25
GO:0005737,RPS26
GO:0005737,RPS27A
GO:0005737,RPS28
GO:0005737,RPS29
GO:0005737,RPS3
GO:0005737,RPS3A
GO:0005737,RPS3A1
GO:0005737,RPS4X
GO:0005737,RPS5
GO:0005737,RPS6
GO:0005737,RPS7
GO:0005737,RPS8
GO:0005737,RPS9
GO:0005737,RPSA
GO:0005737,RTCB
GO:0005737,RTRAF
GO:0005737,SASS6
GO:0005737,SHOC2
GO:0005737,SKIC2
GO:0005737,SKIC3
GO:0005737,SKIC8
GO:0005737,SLBP
GO:0005737,SMAD3
GO:0005737,SMCR8
GO:0005737,STIL
GO:0005737,STK11
GO:0005737,STRADA
GO:0005737,STRADB
GO:0005737,THUMPD3
GO:0005737,TRAPPC1
GO:0005737,TRAPPC10
GO:0005737,TRAPPC11
GO:0005737,TRAPPC12
GO:0005737,TRAPPC13
GO:0005737,TRAPPC2
GO:0005737,TRAPPC2B
GO:0005737,TRAPPC2L
GO:0005737,TRAPPC3
GO:0005737,TRAPPC4
GO:0005737,TRAPPC5
GO:0005737,TRAPPC6A
GO:0005737,TRAPPC6B
GO:0005737,TRAPPC8
GO:0005737,TRAPPC9
GO:0005737,TRMT11
GO:0005737,TRMT112
GO:0005737,UBA52
GO:0005737,USP12
GO:0005737,USP46
GO:0005737,VCP
GO:0005737,WDR20
GO:0005737,WDR41
GO:0005737,WDR48
GO:0005737,WDR77
GO:0005737,ZBTB8OS
GO:0005739,BOLA1
GO:0005739,BOLA3
GO:0005739,DLAT
GO:0005739,DLD
GO:0005739,DLST
GO:0005739,ELAC2
GO:0005739,FDX2
GO:0005739,FXN
GO:0005739,GATB
GO:0005739,GATC
GO:0005739,GLRX5
GO:0005739,HSD17B10
GO:0005739,IBA57
GO:0005739,IDH3A
GO:0005739,IDH3B
GO:0005739,IDH3G
GO:0005739,ISCA1
GO:0005739,ISCA2
GO:0005739,ISCU
GO:0005739,KGD4
GO:0005739,LYRM4
GO:0005739,NDUFAB1
GO:0005739,NFS1
GO:0005739,OGDH
GO:0005739,PDHA1
GO:0005739,PDHA2
GO:0005739,PDHB
GO:0005739,PDHX
GO:0005739,PDP1
GO:0005739,PDPR
GO:0005739,PMPCA
GO:0005739,PMPCB
GO:0005739,PNPT1
GO:0005739,PRORP
GO:0005739,QRSL1
GO:0005739,SUCLA2
GO:0005739,SUCLG1
GO:0005739,SUCLG2
GO:0005739,SUPV3L1
GO:0005739,TRMT10C
GO:0005739,TRNT1
GO:0005741,BAK1
GO:0005741,MTX1
GO:0005741,MTX2
GO:0005741,QTRT1
GO:0005741,QTRT2
GO:0005741,SAMM50
GO:0005741,TOMM20
GO:0005741,TOMM22
GO:0005741,TOMM40
GO:0005741,TOMM5
GO:0005741,TOMM6
GO:0005741,TOMM7
GO:0005741,TOMM70
GO:0005743,ABCB8
GO:0005743,ACAD9
GO:0005743,AFG3L2
GO:0005743,AGK
GO:0005743,APOO
GO:0005743,APOOL
GO:0005743,ATP5F1A
GO:0005743,ATP5F1B
GO:0005743,ATP5F1C
GO:0005743,ATP5F1D
GO:0005743,ATP5F1E
GO:0005743,ATP5MC1
GO:0005743,ATP5MC2
GO:0005743,ATP5MC3
GO:0005743,ATP5ME
GO:0005743,ATP5MF
GO:0005743,ATP5MG
GO:0005743,ATP5MGL
GO:0005743,ATP5MJ
GO:0005743,ATP5MK
GO:0005743,ATP5PB
GO:0005743,ATP5PD
GO:0005743,ATP5PF
GO:0005743,ATP5PO
GO:0005743,ATP6
GO:0005743,ATP8
GO:0005743,AURKAIP1
GO:0005743,CCDC51
GO:0005743,CHCHD1
GO:0005743,CHCHD3
GO:0005743,CHCHD6
GO:0005743,COA1
GO:0005743,COQ3
GO:0005743,COQ4
GO:0005743,COQ5
GO:0005743,COQ6
GO:0005743,COQ7
GO:0005743,COQ9
GO:0005743,CYC1
GO:0005743,CYTB
GO:0005743,DAP3
GO:0005743,DNAJC15
GO:0005743,DNAJC19
GO:0005743,ECSIT
GO:0005743,GADD45GIP1
GO:0005743,GRPEL1
GO:0005743,GRPEL2
GO:0005743,HADHA
GO:0005743,HADHB
GO:0005743,HSPA9
GO:0005743,IMMP1L
GO:0005743,IMMP2L
GO:0005743,IMMT
GO:0005743,MCU
GO:0005743,MCUB
GO:0005743,MICOS10
GO:0005743,MICOS13
GO:0005743,MICU1
GO:0005743,MICU2
GO:0005743,MICU3
GO:0005743,MPC1
GO:0005743,MPC1L
GO:0005743,MPC2
GO:0005743,MRPL1
GO:0005743,MRPL10
GO:0005743,MRPL11
GO:0005743,MRPL12
GO:0005743,MRPL13
GO:0005743,MRPL14
GO:0005743,MRPL15
GO:0005743,MRPL16
GO:0005743,MRPL17
GO:0005743,MRPL18
GO:0005743,MRPL19
GO:0005743,MRPL2
GO:0005743,MRPL20
GO:0005743,MRPL21
GO:0005743,MRPL22
GO:0005743,MRPL23
GO:0005743,MRPL24
GO:0005743,MRPL27
GO:0005743,MRPL28
GO:0005743,MRPL3
GO:0005743,MRPL30
GO:0005743,MRPL32
GO:0005743,MRPL33
GO:0005743,MRPL34
GO:0005743,MRPL35
GO:0005743,MRPL36
GO:0005743,MRPL37
GO:0005743,MRPL38
GO:0005743,MRPL39
GO:0005743,MRPL4
GO:0005743,MRPL40
GO:0005743,MRPL41
GO:0005743,MRPL42
GO:0005743,MRPL43
GO:0005743,MRPL44
GO:0005743,MRPL45
GO:0005743,MRPL46
GO:0005743,MRPL47
GO:0005743,MRPL48
GO:0005743,MRPL49
GO:0005743,MRPL50
GO:0005743,MRPL51
GO:0005743,MRPL52
GO:0005743,MRPL53
GO:0005743,MRPL54
GO:0005743,MRPL55
GO:0005743,MRPL57
GO:0005743,MRPL58
GO:0005743,MRPL9
GO:0005743,MRPS10
GO:0005743,MRPS11
GO:0005743,MRPS12
GO:0005743,MRPS14
GO:0005743,MRPS15
GO:0005743,MRPS16
GO:0005743,MRPS17
GO:0005743,MRPS18A
GO:0005743,MRPS18B
GO:0005743,MRPS18C
GO:0005743,MRPS2
GO:0005743,MRPS21
GO:0005743,MRPS22
GO:0005743,MRPS23
GO:0005743,MRPS24
GO:0005743,MRPS25
GO:0005743,MRPS26
GO:0005743,MRPS27
GO:0005743,MRPS28
GO:0005743,MRPS30
GO:0005743,MRPS31
GO:0005743,MRPS33
GO:0005743,MRPS34
GO:0005743,MRPS35
GO:0005743,MRPS5
GO:0005743,MRPS6
GO:0005743,MRPS7
GO:0005743,MRPS9
GO:0005743,ND1
GO:0005743,ND2
GO:0005743,ND3
GO:0005743,ND4
GO:0005743,ND4L
GO:0005743,ND5
GO:0005743,ND6
GO:0005743,NDUFA1
GO:0005743,NDUFA10
GO:0005743,NDUFA11
GO:0005743,NDUFA12
GO:0005743,NDUFA13
GO:0005743,NDUFA2
GO:0005743,NDUFA3
GO:0005743,NDUFA5
GO:0005743,NDUFA6
GO:0005743,NDUFA7
GO:0005743,NDUFA8
GO:0005743,NDUFA9
GO:0005743,NDUFAB1
GO:0005743,NDUFAF1
GO:0005743,NDUFB1
GO:0005743,NDUFB10
GO:0005743,NDUFB11
GO:0005743,NDUFB2
GO:0005743,NDUFB3
GO:0005743,NDUFB4
GO:0005743,NDUFB4B
GO:0005743,NDUFB4C
GO:0005743,NDUFB5
GO:0005743,NDUFB6
GO:0005743,NDUFB7
GO:0005743,NDUFB8
GO:0005743,NDUFB9
GO:0005743,NDUFC1
GO:0005743,NDUFC2
GO:0005743,NDUFS1
GO:0005743,NDUFS2
GO:0005743,NDUFS3
GO:0005743,NDUFS4
GO:0005743,NDUFS5
GO:0005743,NDUFS6
GO:0005743,NDUFS7
GO:0005743,NDUFS8
GO:0005743,NDUFV1
GO:0005743,NDUFV2
GO:0005743,NDUFV3
GO:0005743,PAM16
GO:0005743,PHB1
GO:0005743,PHB2
GO:0005743,PTCD3
GO:0005743,ROMO1
GO:0005743,SDHA
GO:0005743,SDHB
GO:0005743,SDHC
GO:0005743,SDHD
GO:0005743,SMDT1
GO:0005743,SPG7
GO:0005743,TIMM10
GO:0005743,TIMM17A
GO:0005743,TIMM17B
GO:0005743,TIMM21
GO:0005743,TIMM22
GO:0005743,TIMM23
GO:0005743,TIMM29
GO:0005743,TIMM44
GO:0005743,TIMM50
GO:0005743,TIMM9
GO:0005743,TMEM126B
GO:0005743,TMEM186
